id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
3453,female,Spain,Barcelona,16,18,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Llibertat vigilada,Probation,<6 months,697.0,89,0,1991,12,2008,5,2010,4,7
3589,female,Spain,Barcelona,17,19,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Llibertat vigilada,Probation,<6 months,660.0,88,0,1990,8,2008,5,2010,3,6
3173,female,Spain,Barcelona,17,19,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,351.0,335,0,1991,3,2008,4,2009,4,3
2404,male,Maghreb,Barcelona,17,20,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,738.0,453,0,1989,8,2007,3,2009,3,6
3242,male,Latin America,Barcelona,16,18,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Llibertat vigilada,Probation,<6 months,617.0,119,0,1991,10,2008,5,2010,2,6
3858,male,Latin America,Barcelona,16,18,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,618.0,268,0,1991,4,2007,8,2009,4,1
1342,male,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,205.0,13,0,1993,11,2009,8,2010,3,3
4457,male,Spain,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,113.0,18,0,1995,2,2009,10,2010,2,2
2442,male,Spain,Barcelona,14,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,384.0,49,0,1994,5,2009,3,2010,4,5
2892,male,Spain,Barcelona,14,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,741.0,71,0,1993,9,2008,3,2010,3,5
4171,male,Spain,Barcelona,14,17,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,820.0,84,0,1992,8,2007,7,2009,10,1
1222,male,Spain,Girona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,36.0,27,0,1996,1,2010,5,2010,6,7
1422,male,Spain,Girona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,146.0,74,0,1994,4,2010,4,2010,9,11
1944,male,Spain,Girona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,84.0,85,0,1995,4,2009,11,2010,2,4
4285,male,Spain,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,66.0,52,0,1994,10,2009,10,2009,12,2
4423,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,121.0,116,0,1993,12,2009,10,2010,2,6
4444,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,121.0,116,0,1995,2,2009,10,2010,2,6
890,male,Spain,Lleida,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,178.0,7,0,1995,11,2010,6,2010,12,12
2034,male,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,189.0,144,0,1994,8,2009,11,2010,5,10
2136,male,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,62.0,93,0,1994,3,2010,2,2010,4,7
2140,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,398.0,109,1,1993,7,2008,9,2009,10,2
2204,male,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,62.0,76,0,1994,12,2010,2,2010,4,7
2248,male,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,84.0,27,0,1995,8,2010,2,2010,4,5
2766,male,Spain,Barcelona,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,109.0,31,0,1994,7,2010,2,2010,6,7
3058,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,131.0,26,0,1994,2,2010,2,2010,6,7
3084,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,141.0,253,0,1994,11,2009,5,2009,10,6
3181,male,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,135.0,210,0,1993,6,2009,6,2009,10,5
3192,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,229.0,72,0,1994,6,2009,4,2009,12,2
3228,male,Spain,Barcelona,14,14,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,122.0,48,0,1996,1,2010,5,2010,9,11
3229,male,Spain,Barcelona,14,15,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,122.0,49,0,1995,8,2010,5,2010,9,11
3260,male,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,80.0,30,0,1996,4,2010,6,2010,9,10
3359,male,Spain,Barcelona,15,15,0,0,3+,Against People,1,1,Lesions,0.0,3,Barcelona,Mediació i reparació menors,MRM,<6 months,140.0,9,0,1995,3,2010,5,2010,9,9
4104,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,177.0,109,0,1994,4,2009,7,2010,1,5
192,male,Spain,Lleida,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,165.0,29,0,1995,1,2009,9,2010,3,4
4278,male,Spain,Barcelona,14,14,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,169.0,59,0,1995,6,2009,7,2010,1,3
3089,male,Spain,Barcelona,15,16,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,99.0,66,0,1994,8,2010,3,2010,7,9
3591,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,179.0,70,0,1995,12,2010,4,2010,10,12
1448,male,Spain,Tarragona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,144.0,5,0,1994,1,2009,11,2010,3,3
1829,male,Spain,Barcelona,15,16,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,124.0,42,0,1994,1,2009,12,2010,4,5
2909,male,Spain,Barcelona,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,96.0,20,0,1995,1,2010,3,2010,6,7
4047,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,81.0,19,0,1995,10,2010,9,2010,12,12
4065,male,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,145.0,67,0,1993,9,2009,9,2010,1,4
4307,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,287.0,16,0,1994,10,2009,4,2010,1,2
4185,male,Spain,Barcelona,15,15,0,0,3+,Against People,1,1,Lesions,0.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,120.0,25,0,1994,6,2009,9,2010,1,2
546,male,Spain,Tarragona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,49.0,10,0,1994,9,2010,3,2010,5,5
2095,male,Spain,Girona,15,15,0,0,2,Against People,1,1,Lesions,0.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,32.0,11,0,1995,7,2010,10,2010,11,11
3253,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,217.0,10,0,1994,6,2010,1,2010,8,8
3888,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,225.0,25,0,1994,12,2009,5,2009,12,1
2655,male,Spain,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,288.0,3,0,1994,11,2009,4,2010,1,2
4456,male,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,113.0,55,0,1995,5,2009,10,2010,2,3
285,male,Spain,Girona,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,62.0,45,0,1994,7,2009,11,2010,1,3
321,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,107.0,25,0,1993,11,2009,11,2010,2,3
327,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,107.0,25,0,1993,11,2009,11,2010,2,3
1026,male,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,60.0,21,0,1994,6,2009,12,2010,2,3
796,male,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,31.0,20,0,1995,7,2010,3,2010,4,4
4202,male,Spain,Barcelona,15,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,121.0,24,0,1994,5,2009,10,2010,2,3
187,male,Spain,Tarragona,14,16,0,0,1,Against People,1,1,Lesions,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,427.0,5,0,1994,1,2008,11,2010,1,2
2622,male,Spain,Barcelona,14,14,0,0,3+,Against People,1,1,Lesions,0.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,133.0,29,0,1995,10,2010,2,2010,6,7
2064,male,Spain,Girona,15,18,0,0,2,Against People,1,1,Lesions,0.0,2,Girona,Realització de tasques socioeducatives,Other,<6 months,808.0,146,0,1992,7,2008,4,2010,6,11
1708,male,Spain,Barcelona,15,17,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,523.0,19,0,1993,2,2009,1,2010,6,7
401,male,Spain,Tarragona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Tarragona,Permanència de cap de setmana en domicili,Other,<6 months,344.0,57,0,1994,9,2009,10,2010,10,12
240,male,Spain,Girona,15,17,0,0,2,Against People,1,1,Lesions,0.0,2,Girona,Prestacions en benefici de la comunitat,Community Service,<6 months,579.0,151,0,1993,11,2008,11,2010,7,11
514,male,Spain,Girona,14,14,0,0,2,Against People,1,1,Lesions,0.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,72.0,16,0,1995,7,2010,1,2010,3,4
2587,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,252.0,26,0,1995,5,2009,10,2010,7,7
2588,male,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,214.0,26,0,1994,2,2009,10,2010,5,6
624,male,Spain,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,94.0,12,1,1995,2,2009,11,2010,2,3
529,male,Spain,Lleida,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,103.0,38,0,1995,2,2010,3,2010,7,8
534,male,Spain,Lleida,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,104.0,31,0,1995,7,2010,3,2010,7,8
1037,male,Spain,Tarragona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,204.0,9,0,1994,5,2010,2,2010,9,9
1035,male,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,60.0,16,0,1995,1,2009,12,2010,2,3
4728,female,Spain,Barcelona,14,19,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,1119.0,473,0,1990,12,2005,10,2008,11,2
3428,female,Spain,Barcelona,14,14,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,194.0,94,0,1995,5,2009,6,2009,12,3
226,female,Spain,Lleida,15,15,0,0,2,Against People,1,1,Lesions,0.0,2,Lleida,Mediació i reparació menors,MRM,<6 months,54.0,3,0,1994,7,2010,1,2010,3,3
633,female,Spain,Barcelona,15,16,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,102.0,32,0,1993,12,2009,11,2010,3,4
908,female,Spain,Barcelona,14,15,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,84.0,203,0,1995,8,2009,12,2010,2,9
1449,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,163.0,151,0,1994,1,2009,11,2010,4,9
1478,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,122.0,101,0,1994,4,2009,11,2010,3,7
2925,female,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,102.0,31,0,1994,12,2010,3,2010,6,7
3052,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,119.0,51,1,1994,7,2010,5,2010,9,11
3073,female,Spain,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,110.0,91,0,1994,10,2010,5,2010,9,12
3621,female,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,94.0,188,0,1994,8,2009,9,2009,12,6
3826,female,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,93.0,67,0,1994,4,2009,9,2009,12,2
3832,female,Spain,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,93.0,67,0,1994,5,2009,9,2009,12,2
3835,female,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,93.0,67,0,1994,9,2009,9,2009,12,2
4378,female,Spain,Barcelona,15,16,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,408.0,63,0,1993,8,2008,11,2010,1,3
4411,female,Spain,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,135.0,25,0,1994,10,2009,9,2010,1,2
1351,female,Spain,Lleida,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,112.0,106,0,1993,11,2009,9,2009,12,4
4316,female,Spain,Barcelona,15,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,55.0,27,0,1994,4,2009,10,2009,12,1
4449,female,Spain,Barcelona,15,17,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,370.0,198,0,1993,9,2009,3,2010,3,9
270,female,Spain,Lleida,15,15,0,0,3+,Against People,1,0,Lesions,0.0,3,Lleida,Mediació i reparació menors,MRM,<6 months,194.0,42,0,1994,6,2009,10,2010,4,6
4126,female,Spain,Barcelona,15,15,0,0,3+,Against People,1,0,Lesions,0.0,5,Barcelona,Mediació i reparació menors,MRM,<6 months,125.0,134,0,1994,9,2009,9,2010,1,6
3792,female,Spain,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,141.0,79,0,1995,2,2009,8,2010,1,4
1768,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,129.0,81,0,1994,1,2009,12,2010,4,7
3611,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,99.0,110,0,1993,9,2009,7,2009,11,2
2554,female,Spain,Barcelona,14,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,230.0,29,0,1995,2,2009,11,2010,7,8
2255,female,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,84.0,33,0,1995,6,2010,2,2010,4,6
2258,female,Spain,Barcelona,14,14,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,84.0,27,0,1996,1,2010,2,2010,4,5
4144,female,Spain,Barcelona,14,14,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,50.0,29,0,1995,7,2009,10,2009,12,1
4331,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,243.0,17,0,1994,3,2009,8,2010,4,5
2012,female,Spain,Girona,14,14,0,0,2,Against People,1,0,Lesions,0.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,34.0,32,0,1996,8,2010,10,2010,11,12
2015,female,Spain,Girona,15,15,0,0,2,Against People,1,0,Lesions,0.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,34.0,32,0,1995,2,2010,10,2010,11,12
4524,female,Spain,Barcelona,14,14,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,173.0,26,0,1995,5,2009,9,2010,2,3
4203,female,Spain,Barcelona,15,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,121.0,14,0,1994,4,2009,10,2010,2,2
903,female,Spain,Girona,15,17,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Realització de tasques socioeducatives,Other,<6 months,579.0,140,0,1992,8,2008,2,2009,9,2
916,female,Spain,Girona,14,16,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Realització de tasques socioeducatives,Other,6 months < 1 year,596.0,240,0,1993,10,2008,2,2009,10,5
1648,female,Spain,Girona,15,19,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Realització de tasques socioeducatives,Other,>1 year,819.0,383,0,1991,8,2007,7,2009,10,10
1894,female,Spain,Girona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Realització de tasques socioeducatives,Other,<6 months,269.0,146,0,1994,8,2009,9,2010,6,11
2172,female,Spain,Girona,15,17,0,0,3+,Against People,1,0,Lesions,0.0,3,Girona,Realització de tasques socioeducatives,Other,6 months < 1 year,363.0,315,0,1993,7,2008,10,2009,10,8
2050,female,Spain,Girona,14,16,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Permanència de cap de setmana en domicili,Other,<6 months,580.0,34,0,1994,5,2008,9,2010,5,6
3024,female,Spain,Barcelona,15,17,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,6 months < 1 year,476.0,297,0,1992,9,2008,4,2009,7,5
716,female,Spain,Barcelona,14,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,191.0,28,0,1994,12,2009,9,2010,3,4
3978,female,Spain,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,123.0,43,0,1994,9,2010,6,2010,10,12
4163,female,Spain,Barcelona,14,14,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,92.0,15,0,1996,7,2010,9,2010,12,12
3650,female,Spain,Barcelona,14,15,0,0,2,Against People,1,1,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,190.0,21,0,1995,8,2010,4,2010,10,11
3697,female,Spain,Barcelona,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,201.0,1,0,1994,8,2009,9,2010,3,3
435,male,Europe,Girona,15,16,0,0,3+,Against People,1,0,Lesions,0.0,3,Barcelona,Mediació i reparació menors,MRM,<6 months,305.0,69,0,1994,5,2009,8,2010,6,8
1102,male,Europe,Barcelona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,98.0,83,0,1995,3,2009,12,2010,3,6
3232,male,Europe,Barcelona,14,14,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,122.0,90,0,1995,12,2010,5,2010,9,12
389,male,Europe,Tarragona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,427.0,1,0,1994,3,2008,11,2010,1,1
4488,male,Europe,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,297.0,5,0,1993,6,2009,5,2010,3,3
1232,male,Europe,Lleida,15,17,0,0,1,Against People,1,0,Lesions,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,630.0,142,0,1992,11,2008,7,2010,4,9
2498,female,Europe,Barcelona,15,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,233.0,61,0,1994,2,2009,3,2009,11,1
1886,female,Europe,Barcelona,14,16,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,621.0,13,0,1994,6,2009,1,2010,10,10
2714,female,Europe,Barcelona,15,15,0,0,2,Against People,1,0,Lesions,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,59.0,41,0,1994,8,2010,4,2010,6,7
1339,male,Maghreb,Girona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,107.0,123,0,1994,1,2009,6,2009,9,1
1782,male,Maghreb,Girona,14,15,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,150.0,17,0,1995,2,2009,9,2010,2,2
2334,male,Maghreb,Barcelona,15,16,0,0,1,Against People,1,0,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,112.0,8,0,1994,2,2010,2,2010,6,6
3078,male,Maghreb,Barcelona,14,15,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Mediació i reparació menors,MRM,6 months < 1 year,141.0,253,0,1994,9,2009,5,2009,10,6
4306,male,Maghreb,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,287.0,11,0,1993,4,2009,4,2010,1,1
2080,male,Maghreb,Girona,15,15,0,0,1,Against People,1,0,Lesions,0.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,54.0,34,0,1995,1,2010,9,2010,11,12
4046,male,Maghreb,Barcelona,15,16,0,0,1,Against People,1,1,Lesions,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,315.0,29,0,1993,7,2009,3,2010,1,2
